"","PERSON_ID","DISPLAY_LAST_COMMA_FIRST","DISPLAY_FIRST_LAST","ROSTERSTATUS","FROM_YEAR","TO_YEAR","PLAYERCODE","PLAYER_SLUG","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","TEAM_CODE","TEAM_SLUG","GAMES_PLAYED_FLAG","OTHERLEAGUE_EXPERIENCE_CH"
"2716","2082","McClintock, Dan","Dan McClintock","0","2000","2000","dan_mcclintock","dan_mcclintock","0","","","","",NA,"Y","00"
"2717","77512","McCloskey, Jack","Jack McCloskey","0","1952","1952","HISTADD_jack_mccloskey","jack_mccloskey","0","","","","",NA,"Y","00"
"2718","45","McCloud, George","George McCloud","0","1989","2002","george_mccloud","george_mccloud","0","","","","",NA,"Y","00"
"2719","1630644","McClung, Mac","Mac McClung","0","2021","2021","mac_mcclung","mac_mcclung","0","","","","",NA,"N","00"
"2720","203468","McCollum, CJ","CJ McCollum","1","2013","2021","cj_mccollum","cj_mccollum","1610612757","Portland","Trail Blazers","POR","blazers","blazers","Y","01"
"2721","77513","McConathy, John","John McConathy","0","1951","1951","HISTADD_john_mcconathy","john_mcconathy","0","","","","",NA,"Y","00"
"2722","77514","McConnell, Paul","Paul McConnell","0","1952","1952","HISTADD_bucky_mcconnell","paul_mcconnell","0","","","","",NA,"Y","00"
"2723","204456","McConnell, T.J.","T.J. McConnell","1","2015","2021","t.j._mcconnell","tj_mcconnell","1610612755","Philadelphia","76ers","PHI","sixers","sixers","Y","00"
"2724","77515","McCord, Keith","Keith McCord","0","1980","1980","HISTADD_keith_mccord","keith_mccord","0","","","","",NA,"Y","00"
"2725","77516","McCormick, Tim","Tim McCormick","0","1984","1991","HISTADD_tim_mccormick","tim_mccormick","0","","","","",NA,"Y","00"
"2726","1741","McCoy, Jelani","Jelani McCoy","0","1998","2007","jelani_mccoy","jelani_mccoy","0","","","","",NA,"Y","01"
"2727","77517","McCracken, Paul","Paul McCracken","0","1972","1976","HISTADD_paul_mccracken","paul_mccracken","0","","","","",NA,"Y","00"
"2728","200840","McCray, Chris","Chris McCray","0","2006","2006","chris_mccray","chris_mccray","0","","","","",NA,"Y","01"
"2729","1622","McCray, Rodney","Rodney McCray","0","1983","1992","rodney_mccray","rodney_mccray","0","","","","",NA,"Y","00"
"2730","77518","McCray, Scooter","Scooter McCray","0","1983","1986","HISTADD_scooter_mccray","scooter_mccray","0","","","","",NA,"Y","00"
"2731","1628571","McCree, Erik","Erik McCree","0","2017","2017","erik_mccree","erik_mccree","0","","","","",NA,"Y","01"
"2732","1626191","McCullough, Chris","Chris McCullough","0","2015","2017","chris_mccullough","chris_mccullough","0","","","","",NA,"Y","11"
"2733","77520","McCullough, John","John McCullough","0","1981","1981","HISTADD_john_mccullough","john_mccullough","0","","","","",NA,"Y","00"
"2734","723","McDaniel, Clint","Clint McDaniel","0","1995","1995","clint_mcdaniel","clint_mcdaniel","0","","","","",NA,"Y","00"
"2735","1365","McDaniel, Xavier","Xavier McDaniel","0","1985","1997","xavier_mcdaniel","xavier_mcdaniel","0","","","","",NA,"Y","00"
"2736","1630183","McDaniels, Jaden","Jaden McDaniels","0","2020","2021","jaden_mcdaniels","jaden_mcdaniels","0","","","","",NA,"Y","00"
"2737","1629667","McDaniels, Jalen","Jalen McDaniels","0","2019","2021","jalen_mcdaniels","jalen_mcdaniels","0","","","","",NA,"Y","01"
"2738","77523","McDaniels, Jim","Jim McDaniels","0","1971","1977","HISTADD_jim_mcdaniels","jim_mcdaniels","0","","","","",NA,"Y","00"
"2739","203909","McDaniels, KJ","KJ McDaniels","0","2014","2016","kj_mcdaniels","kj_mcdaniels","0","","","","",NA,"Y","11"
"2740","203926","McDermott, Doug","Doug McDermott","1","2014","2021","doug_mcdermott","doug_mcdermott","1610612754","Indiana","Pacers","IND","pacers","pacers","Y","00"
"2741","1630253","McDermott, Sean","Sean McDermott","0","2020","2020","sean_mcdermott","sean_mcdermott","0","","","","",NA,"Y","01"
"2742","77524","McDonald, Ben","Ben McDonald","0","1985","1988","HISTADD_ben_mcdonald","ben_mcdonald","0","","","","",NA,"Y","00"
"2743","77525","McDonald, Glenn","Glenn McDonald","0","1974","1976","HISTADD_glenn_mcdonald","glenn_mcdonald","0","","","","",NA,"Y","00"
"2744","1075","McDonald, Michael","Michael McDonald","0","1997","1997","michael_mcdonald","michael_mcdonald","0","","","","",NA,"Y","00"
"2745","77527","McDowell, Hank","Hank McDowell","0","1981","1986","HISTADD_hank_mcdowell","hank_mcdowell","0","","","","",NA,"Y","00"
"2746","686","McDyess, Antonio","Antonio McDyess","0","1995","2010","antonio_mcdyess","antonio_mcdyess","0","","","","",NA,"Y","00"
"2747","77528","McElroy, Jim","Jim McElroy","0","1975","1981","HISTADD_jim_mcelroy","jim_mcelroy","0","","","","",NA,"Y","00"
"2748","200829","McFarlin, Ivan","Ivan McFarlin","0","2006","2006","ivan_mcfarlin","ivan_mcfarlin","0","","","","",NA,"Y","00"
"2749","77529","McGaha, Mel","Mel McGaha","0","1948","1948","HISTADD_mel_mcgaha","mel_mcgaha","0","","","","",NA,"Y","00"
"2750","203956","McGary, Mitch","Mitch McGary","0","2014","2015","mitch_mcgary","mitch_mcgary","0","","","","",NA,"Y","01"
"2751","201580","McGee, JaVale","JaVale McGee","1","2008","2021","javale_mcgee","javale_mcgee","1610612747","Los Angeles","Lakers","LAL","lakers","lakers","Y","00"
"2752","77530","McGee, Mike","Mike McGee","0","1981","1989","HISTADD_mike_mcgee","mike_mcgee","0","","","","",NA,"Y","00"
"2753","77531","McGill, Bill","Bill McGill","0","1962","1964","HISTADD_thehill_mcgill","bill_mcgill","0","","","","",NA,"Y","00"
"2754","77532","McGinnis, George","George McGinnis","0","1975","1981","HISTADD_george_mcginnis","george_mcginnis","0","","","","",NA,"Y","00"
"2755","77533","McGlocklin, Jon","Jon McGlocklin","0","1965","1975","HISTADD_jon_mcglocklin","jon_mcglocklin","0","","","","",NA,"Y","00"
"2756","1503","McGrady, Tracy","Tracy McGrady","0","1997","2012","tracy_mcgrady","tracy_mcgrady","0","","","","",NA,"Y","00"
"2757","77534","McGregor, Gil","Gil McGregor","0","1971","1971","HISTADD_gil_mcgregor","gil_mcgregor","0","","","","",NA,"Y","00"
"2758","203585","McGruder, Rodney","Rodney McGruder","1","2016","2021","rodney_mcgruder","rodney_mcgruder","1610612746","LA","Clippers","LAC","clippers","clippers","Y","01"
"2759","77536","McGuire, Al","Al McGuire","0","1951","1954","HISTADD_al_mcguire","al_mcguire","0","","","","",NA,"Y","00"
"2760","77535","McGuire, Allie","Allie McGuire","0","1973","1973","HISTADD_allie_mcguire","allie_mcguire","0","","","","",NA,"Y","00"
"2761","77537","McGuire, Dick","Dick McGuire","0","1949","1959","HISTADD_dick_mcguire","dick_mcguire","0","","","","",NA,"Y","00"
"2762","201187","McGuire, Dominic","Dominic McGuire","0","2007","2012","dominic_mcguire","dominic_mcguire","0","","","","",NA,"Y","01"
"2763","1450","McHale, Kevin","Kevin McHale","0","1980","1992","kevin_mchale","kevin_mchale","0","","","","",NA,"Y","00"
"2764","29","McIlvaine, Jim","Jim McIlvaine","0","1994","2000","jim_mcilvaine","jim_mcilvaine","0","","","","",NA,"Y","00"
"2765","976","McInnis, Jeff","Jeff McInnis","0","1996","2007","jeff_mcinnis","jeff_mcinnis","0","","","","",NA,"Y","00"
"2766","77540","McIntosh, Kenny","Kenny McIntosh","0","1971","1974","HISTADD_kenny_mcintosh","kenny_mcintosh","0","","","","",NA,"Y","00"
"2767","77541","McKenna, Kevin","Kevin McKenna","0","1981","1987","HISTADD_kevin_mckenna","kevin_mckenna","0","","","","",NA,"Y","00"
"2768","77542","McKenzie, Forrest","Forrest McKenzie","0","1986","1986","HISTADD_forrest_mckenzie","forrest_mckenzie","0","","","","",NA,"Y","00"
"2769","77543","McKenzie, Stan","Stan McKenzie","0","1967","1973","HISTADD_stan_mckenzie","stan_mckenzie","0","","","","",NA,"Y","00"
"2770","365","McKey, Derrick","Derrick McKey","0","1987","2001","derrick_mckey","derrick_mckey","0","","","","",NA,"Y","00"
"2771","243","McKie, Aaron","Aaron McKie","0","1994","2006","aaron_mckie","aaron_mckie","0","","","","",NA,"Y","00"
"2772","77547","McKinney, Billy","Billy McKinney","0","1978","1985","HISTADD_billy_mckinney","billy_mckinney","0","","","","",NA,"Y","00"
"2773","77545","McKinney, Carlton","Carlton McKinney","0","1989","1991","HISTADD_carlton_mckinney","carlton_mckinney","0","","","","",NA,"Y","00"
"2774","77546","McKinney, Horace","Horace McKinney","0","1946","1951","HISTADD_bones_mckinney","horace_mckinney","0","","","","",NA,"Y","00"
"2775","203590","McKinney-Jones, Trey","Trey McKinney-Jones","0","2017","2017","trey_mckinney-jones","trey_mckinney-jones","0","","","","",NA,"Y","01"
"2776","1628035","McKinnie, Alfonzo","Alfonzo McKinnie","1","2017","2020","alfonzo_mckinnie","alfonzo_mckinnie","1610612744","Golden State","Warriors","GSW","warriors","warriors","Y","01"
"2777","1629162","McLaughlin, Jordan","Jordan McLaughlin","0","2019","2021","jordan_mclaughlin","jordan_mclaughlin","0","","","","",NA,"Y","11"
"2778","203463","McLemore, Ben","Ben McLemore","0","2013","2021","ben_mclemore","ben_mclemore","0","","","","",NA,"Y","01"
"2779","77548","McLemore, Mccoy","Mccoy McLemore","0","1964","1971","HISTADD_mccoy_mclemore","mccoy_mclemore","0","","","","",NA,"Y","00"
"2780","77549","McLeod, George","George McLeod","0","1952","1952","HISTADD_george_mcleod","george_mcleod","0","","","","",NA,"Y","00"
"2781","2693","McLeod, Keith","Keith McLeod","0","2003","2006","keith_mcleod","keith_mcleod","0","","","","",NA,"Y","01"
"2782","1728","McLeod, Roshown","Roshown McLeod","0","1998","2000","roshown_mcleod","roshown_mcleod","0","","","","",NA,"Y","00"
"2783","77551","McMahon, Jack","Jack McMahon","0","1952","1959","HISTADD_jack_mcmahon","jack_mcmahon","0","","","","",NA,"Y","00"
"2784","203","McMillan, Nate","Nate McMillan","0","1986","1997","nate_mcmillan","nate_mcmillan","0","","","","",NA,"Y","00"
"2785","77553","McMillen, Tom","Tom McMillen","0","1975","1985","HISTADD_tom_mcmillen","tom_mcmillen","0","","","","",NA,"Y","00"
"2786","77554","McMillian, Jim","Jim McMillian","0","1970","1978","HISTADD_jim_mcmillian","jim_mcmillian","0","","","","",NA,"Y","00"
"2787","77555","McMillon, Shellie","Shellie McMillon","0","1958","1961","HISTADD_shellie_mcmillon","shellie_mcmillon","0","","","","",NA,"Y","00"
"2788","77556","McMullan, Mal","Mal McMullan","0","1949","1950","HISTADD_mal_mcmullan","mal_mcmullan","0","","","","",NA,"Y","00"
"2789","77557","McNabb, Chet","Chet McNabb","0","1947","1947","HISTADD_chet_mcnabb","chet_mcnabb","0","","","","",NA,"Y","00"
"2790","77558","McNamara, Mark","Mark McNamara","0","1982","1990","HISTADD_mark_mcnamara","mark_mcnamara","0","","","","",NA,"Y","00"
"2791","77559","McNamee, Joe","Joe McNamee","0","1950","1951","HISTADD_joe_mcnamee","joe_mcnamee","0","","","","",NA,"Y","00"
"2792","202077","McNeal, Jerel","Jerel McNeal","0","2012","2014","jerel_mcneal","jerel_mcneal","0","","","","",NA,"Y","01"
"2793","77560","McNealy, Chris","Chris McNealy","0","1985","1987","HISTADD_chris_mcnealy","chris_mcnealy","0","","","","",NA,"Y","00"
"2794","77562","McNeill, Bob","Bob McNeill","0","1960","1961","HISTADD_bob_mcneill","bob_mcneill","0","","","","",NA,"Y","00"
"2795","77561","McNeill, Larry","Larry McNeill","0","1973","1978","HISTADD_thehawk_mcneill","larry_mcneill","0","","","","",NA,"Y","00"
"2796","77563","McNulty, Carl","Carl McNulty","0","1954","1954","HISTADD_carl_mcnulty","carl_mcnulty","0","","","","",NA,"Y","00"
"2797","2101","McPherson, Paul","Paul McPherson","0","2000","2000","paul_mcpherson","paul_mcpherson","0","","","","",NA,"Y","00"
"2798","77565","McQueen, Cozell","Cozell McQueen","0","1986","1986","HISTADD_cozell_mcqueen","cozell_mcqueen","0","","","","",NA,"Y","00"
"2799","203895","McRae, Jordan","Jordan McRae","1","2015","2019","jordan_mcrae","jordan_mcrae","1610612764","Washington","Wizards","WAS","wizards","wizards","Y","11"
"2800","77566","McReynolds, Thales","Thales McReynolds","0","1965","1965","HISTADD_thales_mcreynolds","thales_mcreynolds","0","","","","",NA,"Y","00"
"2801","201177","McRoberts, Josh","Josh McRoberts","0","2007","2017","josh_mcroberts","josh_mcroberts","0","","","","",NA,"Y","01"
"2802","77567","McWilliams, Eric","Eric McWilliams","0","1972","1972","HISTADD_eric_mcwilliams","eric_mcwilliams","0","","","","",NA,"Y","00"
"2803","77568","Mearns, George","George Mearns","0","1946","1947","HISTADD_george_mearns","george_mearns","0","","","","",NA,"Y","00"
"2804","2098","Medvedenko, Slava","Slava Medvedenko","0","2000","2006","slava_medvedenko","slava_medvedenko","0","","","","",NA,"Y","00"
"2805","1577","Mee, Darnell","Darnell Mee","0","1993","1994","darnell_mee","darnell_mee","0","","","","",NA,"Y","00"
"2806","201975","Meeks, Jodie","Jodie Meeks","1","2009","2018","jodie_meeks","jodie_meeks","1610612761","Toronto","Raptors","TOR","raptors","raptors","Y","00"
"2807","77570","Meely, Cliff","Cliff Meely","0","1971","1975","HISTADD_cliff_meely","cliff_meely","0","","","","",NA,"Y","00"
"2808","77571","Meents, Scott","Scott Meents","0","1989","1990","HISTADD_scott_meents","scott_meents","0","","","","",NA,"Y","00"
"2809","77572","Mehen, Dick","Dick Mehen","0","1949","1951","HISTADD_dick_mehen","dick_mehen","0","","","","",NA,"Y","00"
"2810","77573","Meineke, Don","Don Meineke","0","1952","1957","HISTADD_monk_meineke","don_meineke","0","","","","",NA,"Y","00"
"2811","77574","Meinhold, Carl","Carl Meinhold","0","1947","1948","HISTADD_red_meinhold","carl_meinhold","0","","","","",NA,"Y","00"
"2812","1626257","Mejri, Salah","Salah Mejri","1","2015","2018","salah_mejri","salah_mejri","1610612742","Dallas","Mavericks","DAL","mavericks","mavericks","Y","01"
"2813","203539","Mekel, Gal","Gal Mekel","0","2013","2014","gal_mekel","gal_mekel","0","","","","",NA,"Y","01"
"2814","77576","Melchionni, Bill","Bill Melchionni","0","1966","1967","HISTADD_bill_melchionni","bill_melchionni","0","","","","",NA,"Y","00"
"2815","77575","Melchionni, Gary","Gary Melchionni","0","1973","1974","HISTADD_gary_melchionni","gary_melchionni","0","","","","",NA,"Y","00"
"2816","1629740","Melli, Nicolo","Nicolo Melli","0","2019","2021","nicolo_melli","nicolo_melli","0","","","","",NA,"Y","00"
"2817","203097","Melo, Fab","Fab Melo","0","2012","2012","fab_melo","fab_melo","0","","","","",NA,"Y","01"
"2818","1629001","Melton, De'Anthony","De'Anthony Melton","1","2018","2021","deanthony_melton","deanthony_melton","1610612756","Phoenix","Suns","PHX","suns","suns","Y","11"
"2819","77577","Melvin, Ed","Ed Melvin","0","1946","1946","HISTADD_ed_melvin","ed_melvin","0","","","","",NA,"Y","00"
"2820","77578","Meminger, Dean","Dean Meminger","0","1971","1976","HISTADD_thedream_meminger","dean_meminger","0","","","","",NA,"Y","00"
"2821","77579","Mencel, Chuck","Chuck Mencel","0","1955","1956","HISTADD_chuck_mencel","chuck_mencel","0","","","","",NA,"Y","00"
"2822","77580","Mengelt, John","John Mengelt","0","1971","1980","HISTADD_crash_mengelt","john_mengelt","0","","","","",NA,"Y","00"
"2823","77581","Menke, Ken","Ken Menke","0","1949","1949","HISTADD_angles_menke","ken_menke","0","","","","",NA,"Y","00"
"2824","200822","Mensah-Bonsu, Pops","Pops Mensah-Bonsu","0","2006","2010","pops_mensah-bonsu","pops_mensah-bonsu","0","","","","",NA,"Y","01"
"2825","1500","Mercer, Ron","Ron Mercer","0","1997","2004","ron_mercer","ron_mercer","0","","","","",NA,"Y","00"
"2826","77582","Meriweather, Joe","Joe Meriweather","0","1975","1984","HISTADD_joe_meriweather","joe_meriweather","0","","","","",NA,"Y","00"
"2827","77583","Meriwether, Porter","Porter Meriwether","0","1962","1962","HISTADD_porter_meriwether","porter_meriwether","0","","","","",NA,"Y","00"
"2828","1630241","Merrill, Sam","Sam Merrill","0","2020","2021","sam_merrill","sam_merrill","0","","","","",NA,"Y","01"
"2829","77584","Meschery, Tom","Tom Meschery","0","1961","1970","HISTADD_tom_meschery","tom_meschery","0","","","","",NA,"Y","00"
"2830","1629002","Metu, Chimezie","Chimezie Metu","1","2018","2021","chimezie_metu","chimezie_metu","1610612759","San Antonio","Spurs","SAS","spurs","spurs","Y","11"
"2831","684","Meyer, Loren","Loren Meyer","0","1995","1998","loren_meyer","loren_meyer","0","","","","",NA,"Y","00"
"2832","77586","Meyers, Dave","Dave Meyers","0","1975","1979","HISTADD_dave_meyers","dave_meyers","0","","","","",NA,"Y","00"
"2833","77587","Miasek, Stan","Stan Miasek","0","1946","1952","HISTADD_stan_miasek","stan_miasek","0","","","","",NA,"Y","00"
"2834","77588","Micheaux, Larry","Larry Micheaux","0","1983","1984","HISTADD_larry_micheaux","larry_micheaux","0","","","","",NA,"Y","00"
"2835","1626175","Mickey, Jordan","Jordan Mickey","0","2015","2017","jordan_mickey","jordan_mickey","0","","","","",NA,"Y","01"
"2836","203114","Middleton, Khris","Khris Middleton","1","2012","2021","khris_middleton","khris_middleton","1610612749","Milwaukee","Bucks","MIL","bucks","bucks","Y","01"
"2837","77589","Mihalik, Zigmund","Zigmund Mihalik","0","1946","1946","HISTADD_red_mihalik","zigmund_mihalik","0","","","","",NA,"Y","00"
"2838","2036","Mihm, Chris","Chris Mihm","0","2000","2008","chris_mihm","chris_mihm","0","","","","",NA,"Y","00"
"2839","1628450","Mika, Eric","Eric Mika","0","2019","2019","eric_mika","eric_mika","0","","","","",NA,"Y","01"
"2840","77590","Mikan, Ed","Ed Mikan","0","1948","1953","HISTADD_ed_mikan","ed_mikan","0","","","","",NA,"Y","00"
"2841","600012","Mikan, George","George Mikan","0","1948","1955","HISTADD_george_mikan","george_mikan","0","","","","",NA,"Y","00"
"2842","77591","Mikan, Larry","Larry Mikan","0","1970","1970","HISTADD_larry_mikan","larry_mikan","0","","","","",NA,"Y","00"
"2843","77593","Mikkelsen, Vern","Vern Mikkelsen","0","1949","1958","HISTADD_vern_mikkelsen","vern_mikkelsen","0","","","","",NA,"Y","00"
"2844","77594","Miksis, Al","Al Miksis","0","1949","1949","HISTADD_al_miksis","al_miksis","0","","","","",NA,"Y","00"
"2845","101223","Miles, Aaron","Aaron Miles","0","2005","2005","aaron_miles","aaron_miles","0","","","","",NA,"Y","01"
"2846","101139","Miles, CJ","CJ Miles","1","2005","2019","cj_miles","cj_miles","1610612763","Memphis","Grizzlies","MEM","grizzlies","grizzlies","Y","01"
"2847","2032","Miles, Darius","Darius Miles","0","2000","2008","darius_miles","darius_miles","0","","","","",NA,"Y","00"
"2848","77596","Miles, Eddie","Eddie Miles","0","1963","1971","HISTADD_eddie_miles","eddie_miles","0","","","","",NA,"Y","00"
"2849","1527","Milic, Marko","Marko Milic","0","1997","1998","marko_milic","marko_milic","0","","","","",NA,"Y","00"
"2850","2545","Milicic, Darko","Darko Milicic","0","2003","2012","darko_milicic","darko_milicic","0","","","","",NA,"Y","00"
"2851","77598","Militzok, Nat","Nat Militzok","0","1946","1946","HISTADD_nat_militzok","nat_militzok","0","","","","",NA,"Y","00"
"2852","1889","Miller, Andre","Andre Miller","0","1999","2015","andre_miller","andre_miller","0","","","","",NA,"Y","00"
"2853","292","Miller, Anthony","Anthony Miller","0","1994","2004","anthony_miller","anthony_miller","0","","","","",NA,"Y","00"
"2854","77605","Miller, Bill","Bill Miller","0","1948","1948","HISTADD_bill_miller","bill_miller","0","","","","",NA,"Y","00"
"2855","77603","Miller, Bob","Bob Miller","0","1983","1983","HISTADD_bob_miller","bob_miller","0","","","","",NA,"Y","00"
"2856","1802","Miller, Brad","Brad Miller","0","1998","2011","brad_miller","brad_miller","0","","","","",NA,"Y","00"
"2857","203121","Miller, Darius","Darius Miller","1","2012","2020","darius_miller","darius_miller","1610612740","New Orleans","Pelicans","NOP","pelicans","pelicans","Y","01"
"2858","77602","Miller, Dick","Dick Miller","0","1980","1980","HISTADD_dick_miller","dick_miller","0","","","","",NA,"Y","00"
"2859","77599","Miller, Eddie","Eddie Miller","0","1952","1953","HISTADD_eddie_miller","eddie_miller","0","","","","",NA,"Y","00"
"2860","77600","Miller, Harry","Harry Miller","0","1946","1946","HISTADD_moose_miller","harry_miller","0","","","","",NA,"Y","00"
"2861","77601","Miller, Jay","Jay Miller","0","1967","1968","HISTADD_jayjay_miller","jay_miller","0","","","","",NA,"Y","00"
"2862","1626259","Miller, Malcolm","Malcolm Miller","1","2017","2019","malcolm_miller","malcolm_miller","1610612761","Toronto","Raptors","TOR","raptors","raptors","Y","11"
"2863","2034","Miller, Mike","Mike Miller","0","2000","2016","mike_miller","mike_miller","0","","","","",NA,"Y","00"
"2864","932","Miller, Oliver","Oliver Miller","0","1992","2003","oliver_miller","oliver_miller","0","","","","",NA,"Y","00"
"2865","203113","Miller, Quincy","Quincy Miller","0","2012","2014","quincy_miller","quincy_miller","0","","","","",NA,"Y","01"
"2866","397","Miller, Reggie","Reggie Miller","0","1987","2004","reggie_miller","reggie_miller","0","","","","",NA,"Y","00"
"2867","77604","Miller, Walt","Walt Miller","0","1946","1946","HISTADD_walt_miller","walt_miller","0","","","","",NA,"Y","00"
"2868","168","Mills, Chris","Chris Mills","0","1993","2002","chris_mills","chris_mills","0","","","","",NA,"Y","00"
"2869","77606","Mills, John","John Mills","0","1946","1946","HISTADD_longjohn_mills","john_mills","0","","","","",NA,"Y","00"
"2870","201988","Mills, Patty","Patty Mills","1","2009","2021","patty_mills","patty_mills","1610612759","San Antonio","Spurs","SAS","spurs","spurs","Y","01"
"2871","371","Mills, Terry","Terry Mills","0","1990","2000","terry_mills","terry_mills","0","","","","",NA,"Y","00"
"2872","202407","Millsap, Elijah","Elijah Millsap","0","2014","2016","elijah_millsap","elijah_millsap","0","","","","",NA,"Y","01"
"2873","200794","Millsap, Paul","Paul Millsap","1","2006","2021","paul_millsap","paul_millsap","1610612743","Denver","Nuggets","DEN","nuggets","nuggets","Y","00"
"2874","1629003","Milton, Shake","Shake Milton","1","2018","2021","shake_milton","shake_milton","1610612755","Philadelphia","76ers","PHI","sixers","sixers","Y","11"
"2875","114","Miner, Harold","Harold Miner","0","1992","1995","harold_miner","harold_miner","0","","","","",NA,"Y","00"
"2876","77609","Minniefield, Dirk","Dirk Minniefield","0","1985","1987","HISTADD_dirk_minniefield","dirk_minniefield","0","","","","",NA,"Y","00"
"2877","77610","Minor, Dave","Dave Minor","0","1951","1952","HISTADD_dave_minor","dave_minor","0","","","","",NA,"Y","00"
"2878","65","Minor, Greg","Greg Minor","0","1994","1998","greg_minor","greg_minor","0","","","","",NA,"Y","00"
"2879","77612","Minor, Mark","Mark Minor","0","1972","1972","HISTADD_mark_minor","mark_minor","0","","","","",NA,"Y","00"
"2880","202703","Mirotic, Nikola","Nikola Mirotic","1","2014","2018","nikola_mirotic","nikola_mirotic","1610612749","Milwaukee","Bucks","MIL","bucks","bucks","Y","00"
"2881","77613","Misaka, Wat","Wat Misaka","0","1947","1947","HISTADD_wat_misaka","wat_misaka","0","","","","",NA,"Y","00"
"2882","1954","Miskiri, Jason","Jason Miskiri","0","1999","1999","jason_miskiri","jason_miskiri","0","","","","",NA,"Y","00"
"2883","1630558","Mitchell, Davion","Davion Mitchell","0","2021","2021","davion_mitchell","davion_mitchell","0","","","","",NA,"N","00"
"2884","1628378","Mitchell, Donovan","Donovan Mitchell","1","2017","2021","donovan_mitchell","donovan_mitchell","1610612762","Utah","Jazz","UTA","jazz","jazz","Y","00"
"2885","77615","Mitchell, Mike","Mike Mitchell","0","1978","1987","HISTADD_mike_mitchell","mike_mitchell","0","","","","",NA,"Y","00"
"2886","77616","Mitchell, Murray","Murray Mitchell","0","1949","1949","HISTADD_murray_mitchell","murray_mitchell","0","","","","",NA,"Y","00"
"2887","417","Mitchell, Sam","Sam Mitchell","0","1989","2001","sam_mitchell","sam_mitchell","0","","","","",NA,"Y","00"
"2888","77614","Mitchell, Todd","Todd Mitchell","0","1988","1988","HISTADD_todd_mitchell","todd_mitchell","0","","","","",NA,"Y","00"
"2889","203183","Mitchell, Tony","Tony Mitchell","0","2013","2013","tony_mitchell","tony_mitchell","0","","","","",NA,"Y","01"
"2890","203502","Mitchell, Tony","Tony Mitchell","0","2013","2013","tony_mitchell","tony_mitchell","0","","","","",NA,"Y","01"
"2891","1628513","Mitrou-Long, Naz","Naz Mitrou-Long","1","2017","2019","naz_mitrou-long","naz_mitrou-long","1610612762","Utah","Jazz","UTA","jazz","jazz","Y","11"
"2892","77618","Mix, Steve","Steve Mix","0","1969","1982","HISTADD_steve_mix","steve_mix","0","","","","",NA,"Y","00"
"2893","77619","Mlkvy, Bill","Bill Mlkvy","0","1952","1952","HISTADD_bill_mlkvy","bill_mlkvy","0","","","","",NA,"Y","00"
"2894","1749","Mobley, Cuttino","Cuttino Mobley","0","1998","2008","cuttino_mobley","cuttino_mobley","0","","","","",NA,"Y","00"
"2895","211","Mobley, Eric","Eric Mobley","0","1994","1996","eric_mobley","eric_mobley","0","","","","",NA,"Y","00"
"2896","1630596","Mobley, Evan","Evan Mobley","0","2021","2021","evan_mobley","evan_mobley","0","","","","",NA,"N","00"
"2897","77621","Moffett, Larry","Larry Moffett","0","1977","1977","HISTADD_larry_moffett","larry_moffett","0","","","","",NA,"Y","00"
"2898","77622","Mogus, Leo","Leo Mogus","0","1946","1950","HISTADD_leo_mogus","leo_mogus","0","","","","",NA,"Y","00"
"2899","1737","Mohammed, Nazr","Nazr Mohammed","0","1998","2015","nazr_mohammed","nazr_mohammed","0","","","","",NA,"Y","00"
"2900","2040","Moiso, Jerome","Jerome Moiso","0","2000","2004","jerome_moiso","jerome_moiso","0","","","","",NA,"Y","00"
"2901","77623","Mokeski, Paul","Paul Mokeski","0","1979","1990","HISTADD_paul_mokeski","paul_mokeski","0","","","","",NA,"Y","00"
"2902","1629690","Mokoka, Adam","Adam Mokoka","0","2019","2021","adam_mokoka","adam_mokoka","0","","","","",NA,"Y","01"
"2903","77624","Molinas, Jack","Jack Molinas","0","1953","1953","HISTADD_jack_molinas","jack_molinas","0","","","","",NA,"Y","00"
"2904","77625","Molis, Wayne","Wayne Molis","0","1966","1966","HISTADD_wayne_molis","wayne_molis","0","","","","",NA,"Y","00"
"2905","77626","Moncrief, Sidney","Sidney Moncrief","0","1979","1990","HISTADD_sidney_moncrief","sidney_moncrief","0","","","","",NA,"Y","00"
"2906","77627","Money, Eric","Eric Money","0","1974","1979","HISTADD_eric_money","eric_money","0","","","","",NA,"Y","00"
"2907","2752","Monia, Sergei","Sergei Monia","0","2005","2005","sergei_monia","sergei_monia","0","","","","",NA,"Y","01"
"2908","1628370","Monk, Malik","Malik Monk","1","2017","2021","malik_monk","malik_monk","1610612766","Charlotte","Hornets","CHA","hornets","hornets","Y","01"
"2909","600006","Monroe, Earl","Earl Monroe","0","1967","1979","HISTADD_earl_monroe","earl_monroe","0","","","","",NA,"Y","00"
"2910","202328","Monroe, Greg","Greg Monroe","1","2010","2018","greg_monroe","greg_monroe","1610612755","Philadelphia","76ers","PHI","sixers","sixers","Y","00"
"2911","77628","Monroe, Rodney","Rodney Monroe","0","1991","1991","HISTADD_rodney_monroe","rodney_monroe","0","","","","",NA,"Y","00"
"2912","1626242","Montero, Luis","Luis Montero","0","2015","2017","luis_montero","luis_montero","0","","","","",NA,"Y","01"
"2913","77630","Montgomery, Howie","Howie Montgomery","0","1962","1962","HISTADD_howie_montgomery","howie_montgomery","0","","","","",NA,"Y","00"
